Product Name,Category,Rating,Reviewer Name,Review
Fortune Biriyani 01 Kg,Rice,4.0,Akmal L,quality of the rice as expected and described.. thanks to the seller
Fortune Biriyani 01 Kg,Rice,4.0,Hazeeba M,Amazing product. Very fragrant & delicious. Highly recommended.
Fortune Biriyani 01 Kg,Rice,4.0,Biswas J,i have ordeted the same product with the same bank card last week and you have chared only Rs. 2165/-. But why is it Rs 2460/- today ?
Fortune Biriyani 01 Kg,Rice,1.0,Dani ,Quality is poor. It doesn't smell and taste like basmati rice. Its just long rain rice.
Fortune Biriyani 01 Kg,Rice,3.0,Ariana G,want to know wether this 10% discount is given only on the first order. 
Fortune Biriyani 01 Kg,Rice,5.0,Nisi S,It’s very useful for making buriyani & friedrice I love this product 
Fortune Biriyani 01 Kg,Rice,5.0,Steve H,Perfect condition well packed
Fortune Biriyani 01 Kg,Rice,5.0,Chan J,Good Product & fast delivery by seller
Fortune Biriyani 01 Kg,Rice,4.0,Dinusha R,Really good basmati rice. I think rozana level of quality. Fragrant when cooked. 
Fortune Biriyani 01 Kg,Rice,5.0,Althaf S,The prices are very reasonable. sometimes it is cheaper to get it from Daraz than from local retail stores /supermarkets.
Nipuna Samba Rice - 10kg,Rice,5.0,Shantharuban R,"Received item, better price buying from supermarket "
Nipuna Samba Rice - 10kg,Rice,5.0,Sureshi F,Dilivery happend in hours... Less than a day
Nipuna Samba Rice - 10kg,Rice,5.0,Munas,Excelllent.. Reasonable price.. No damage👍
Nipuna Samba Rice - 10kg,Rice,3.0,Marril S,yet to try but well packed.
Nipuna Samba Rice - 10kg,Rice,1.0,Jeyanithy K,very poor packing due that dhal spiled where in the box
Nipuna Samba Rice - 10kg,Rice,4.0,Abdullah M,Good quality product. Neatly packed in box.
Nipuna Samba Rice - 10kg,Rice,4.0,Dilini H,Superb quality rice. Great taste. Thanks.
Nipuna Samba Rice - 10kg,Rice,5.0,Rizi A,"Correct item delivered on time very speed delivery, Thank you, new product batch."
Nipuna Samba Rice - 10kg,Rice,5.0,Kausal F,Happy with the product.
Nipuna Samba Rice - 10kg,Rice,5.0,Kosalla L,Everything was perfect!
Nipuna Samba Rice - 10kg,Rice,1.0,Mercy R,very dissapointed about the product. The package of rice has been contaminated
Nipuna Samba Rice - 10kg,Rice,5.0,Manjula L,exelent product and very reasonable price 👍
Nipuna Samba Rice - 10kg,Rice,5.0,Anuja S,Highly recommended & nicely wrapped too... Fast delivery. Thank you Daraz
CIC White Basmati Rice 2kg,Rice,5.0,Asela N,im really happy to buying product in Daraz
CIC White Basmati Rice 2kg,Rice,1.0,Manjula A,I have ordered 5* suduru samba 2kg and 5* cic white basmathi rice 2kg packets but I only received 4*suduru samba rice and 3*cic basmathi rice packet only 1* suduru samba and 2* basmati packet was missing this missing item was happend to me in second time now I will never buy any products from daraz hereafter
CIC White Basmati Rice 2kg,Rice,5.0,Riani S,thank you very good packing qucik deliver I am very happy with my order once again thank you so much ❤😊😊
CIC White Basmati Rice 2kg,Rice,1.0,Gayan W,"Ordered 2, one packet was damaged and rice was everywhere in the daraz bag"
CIC White Basmati Rice 2kg,Rice,5.0,Vidura,"Good product, also efficiently packed and delivered fast."
CIC White Basmati Rice 2kg,Rice,2.0,Dilani B,the pack was damaged and rice leaking..there were ants 
CIC White Basmati Rice 2kg,Rice,5.0,Ruwani R,Excellent Products Very good quality Recommended. 
CIC White Basmati Rice 2kg,Rice,3.0,Shirani N,Whole discount gose for transportation cost 🙄
CIC White Basmati Rice 2kg,Rice,4.0,Methusha Q,Got it on time highly recommended than thank you 
CIC White Basmati Rice 2kg,Rice,4.0,Anuja K,safely packed and delivered in 2days.
CIC White Basmati Rice 2kg,Rice,5.0,N Deluxan,"Nicely packed , still not used"
CIC White Basmati Rice 2kg,Rice,5.0,Udara R,Product as described and received within a day. Nicely carefully packed. Really satisfied with the product. Recommended this seller and product to everyone.
CIC White Basmati Rice 2kg,Rice,5.0,Sadula D,Received in a good condition. Thank You...
Araliya Premium Red Nadu Rice - 5Kg,Rice,1.0,Gayani D,The last job. There's about 4 kg in the pack. A Damege pack. It looks like a damege before putting it in the box. Very poor seller..
Araliya Premium Red Nadu Rice - 5Kg,Rice,5.0,Nalini L,Super fast delivery.
Araliya Premium Red Nadu Rice - 5Kg,Rice,5.0,Dakshitha N,arrived it quickly safely packed well and hope to deal with you again
Araliya Premium Red Nadu Rice - 5Kg,Rice,3.0,Kularathna ,The expiration date is very close.
Araliya Premium Red Nadu Rice - 5Kg,Rice,5.0,Munzila M,Well packed... Received on time
Araliya Premium Red Nadu Rice - 5Kg,Rice,2.0,Nimaaliniy R,Sand particles are mixed with rice. Plz clean the rice properly. Otherwise rice quality is excellent 😏😏
Araliya Premium Red Nadu Rice - 5Kg,Rice,5.0,Vihanga N,"Delivery has been going on for a week. At 9 p.m., i found the goods at home. The goods sent were stuffed in the rice."
Araliya Premium Red Nadu Rice - 5Kg,Rice,3.0,Amila L,"for Delivery , they have taken long time. I'm not happy with delivery time period .."
Araliya Premium Red Nadu Rice - 5Kg,Rice,1.0,Niranjan,"It takes long time to recive,i like araliya rice not recommend the seller."
Araliya Premium Red Nadu Rice - 5Kg,Rice,4.0,Atugorelage M,good product. took sometime to deliver though
Araliya Premium Red Nadu Rice - 5Kg,Rice,3.0,Susantha,label has changed. not sure about the expiry date
Araliya Premium Red Nadu Rice - 5Kg,Rice,5.0,Nadeeka ,Very Good. I highly recommend. Thank you.
Araliya Premium Red Nadu Rice - 5Kg,Rice,2.0,Indika K,"short expire, expiry date labels are replaced"
Araliya Premium Samba Rice - 5Kg,Rice,5.0,Nalini R,Happy with the product and delivery
Araliya Premium Samba Rice - 5Kg,Rice,5.0,Niroshan P,Well packed. excellent service. 👌
Araliya Premium Samba Rice - 5Kg,Rice,5.0,Upal J,Items good condition thank you 
Araliya Premium Samba Rice - 5Kg,Rice,5.0,Yasas R,Thanks for the quick delivery 
Araliya Premium Samba Rice - 5Kg,Rice,1.0,Duwalge I,"DON'T BUY FROM DARAZ, "
Araliya Premium Samba Rice - 5Kg,Rice,5.0,Nandhini S,The product no problem and very cheap as good quality. Thanks Daraz mart.
Araliya Premium Samba Rice - 5Kg,Rice,5.0,Sabesh A,"The item nicely packed and I recommended the Daraz mart good in grocery products, thanks Daraz."
Araliya Premium Samba Rice - 5Kg,Rice,4.0,Kolitha D,It's take one month for delivery...packege was ok...thanks
Araliya Premium Samba Rice - 5Kg,Rice,1.0,Niruba S,These bags were not delivered. Driver called and said he did not have enough fuel. Over a week ago. Where are they?00000
Araliya Premium Samba Rice - 5Kg,Rice,4.0,Piyumika D,quality product fast delivery
Araliya Premium Samba Rice - 5Kg,Rice,2.0,Sam R,y r u samba rice price toomuch?one week before price one 5kg bag 537/= now one bag 5kg 570/= you what the reason??
Araliya Premium Samba Rice - 5Kg,Rice,5.0,Trevor,Very delicious rice. Yamii... highly recommended this rice. taste like superb ....
Araliya Premium Samba Rice - 5Kg,Rice,5.0,Helapriya M,packaging was so good and delivery was so fast. Thank you so much.
Araliya Premium White Raw Rice - 5Kg,Rice,5.0,Anupama P,"Nice package, quick delivery and excellent goods..!!!thank you all!!!"
Araliya Premium White Raw Rice - 5Kg,Rice,4.0,Cheran S,packaged well and delivered quickly excellent product and seller
Araliya Premium White Raw Rice - 5Kg,Rice,5.0,Maurren J,Very good quality product. Highly Recommended. 
Araliya Premium White Raw Rice - 5Kg,Rice,5.0,Sushman S,Delivered on time. Always better to use Cash on Delivery.
Araliya Premium White Raw Rice - 5Kg,Rice,4.0,Rachitha N,Good Service. Daraz makes life style easier. Thanz Daraz
Araliya Premium White Raw Rice - 5Kg,Rice,4.0,Gihan P,Thank you very much 👍👍👍seller and Daraz 🤗 HIGHLY RECOMMEND
Araliya Premium White Raw Rice - 5Kg,Rice,2.0,Chathuranga S,Items in good condition. Nicely packed. Look like the labels have been replaced with a new sticker because I can see the old sticker mark.. Maybe product has a short expiry date??? Who knows..🤭🤭🤭🤭New sticker MFD 2022.05.03 EXP 2022.10.05 😏😅🙃
Araliya Premium White Raw Rice - 5Kg,Rice,1.0,Sajas,there were tiny germs in it. bad quality. had to return it. but no one still came to pick it up even after 9 days. will never buy food items from Daraz.
Araliya Premium White Raw Rice - 5Kg,Rice,3.0,MPK,The daraz seal was broken in the package 
Araliya Premium White Raw Rice - 5Kg,Rice,1.0,Timothy S,Very bad seller. Rice isn't good. Gulla has sent the rice.. 
Araliya Premium White Raw Rice - 5Kg,Rice,4.0,Sumanga,Item received today.got good discount too.Thank you Daraz...!!!
Araliya Premium White Raw Rice - 5Kg,Rice,5.0,Suchithra D,thank you daraz....good packing and very fast delivery....
Araliya Premium White Raw Rice - 5Kg,Rice,5.0,Mark,Exsalant prodect and fast delivery thanx for daraz
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,5.0,Kaniska H,Authentic product. Expiration date is as advertised. Good packaging for the transportation.
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,5.0,Sivanujan M,Good Product.
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,3.0,Shalin S,original packing was removed and opened when i received it. cant be the original. taste like burbon
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,5.0,Ieshani J,Really good coffee… and original stuff… I have been buy from them for a while now…highly recommended
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,2.0,Alferd ,I am not sure if this is originally from Italy because the Lavazza I drink overseas is so different quality and aroma.
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,5.0,Savindra M,Authentic Product. Used with an espresso machine with an open portafilter. Flavour and aroma are really good. Crema is not very obvious compared to freshly grounded coffee. Coffee flavor is a little on the strong side.
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,5.0,Buddima P,"coffee is fine, the price reflects quality, but if youare to use it, better have a coffee press to extract the best flavour and caffeine per gram."
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,5.0,Stefan H,"Great tasting coffee, using with a brewer. Highly recommended. "
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,4.0,Yasas T,Original product and very quick delivery. Extremely pleased!
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,5.0,Keth W,My favourite cup of coffee..Well packed. Well delivered.
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,5.0,Lahiru B,Original product. Delivered within 2 days. Thank You! 😃
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,2.0,Rev I,"took two weeks to arrive, other than that its good"
LAVAZZA Crema E Gusto Classico Ground Coffee 250g Made in Italy,Coffee,5.0,Max,Very good product. Fast delivery..Love it ❤ 
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,5.0,Niahrica D,"Great coffee, Genuine stuff. Quick delivery "
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,4.0,Bianca S,original very good product highly recommend
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,4.0,Niranga A,Great quality product. Value for money.
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,5.0,Kushmi J,Orginal Coffee at reasonable price. 
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,5.0,Chandani J,Great product. Recommending to all.
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,2.0,Dr D,cheaper other places in Negambo 
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,5.0,Parami N,it's original... love the taste
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,5.0,Dileeshi S,Good coffee... Great seller...
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,4.0,Chamath D,Was delicious. Recommend.
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,5.0,Manoj D,Good coffee. Original product. 
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,5.0,Kartani B,Very good! Delicious!
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,5.0,Thiwantha N,"good , seller has sent more than ordered."
Premium Quality And Healthy Lavazza Qualita 100% Arabica Ground Coffee,Coffee,5.0,Rinata M,Best and genuine seller super quality products.Highly recommended.Thank you Daraz.
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,5.0,Nandika W,Fast delivery and good product! thanks.
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,5.0,Kosala G,One of best kind a coffee i had. You should check this out too.
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,5.0,Pavan S,Coffee lovers should try this one.... Worth the price
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,5.0,Lalith L,Easy to prepare - Enjoyable - Excellent aroma.
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,2.0,Kasun M,favour not like Cappuccino it's more like Americano .seller is good send on time.I don't like the favour.
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,5.0,Nadi ,Excellent aroma... Can be easily prepared... Was well packed... Arrived in shortest time.
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,1.0,Sajidha S,"Not tasty at all , as a coffee lover , its just so bland to be told as coffee even "
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,5.0,Samantha B,My mom was very happy with it thank you and the customer service was very good
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,5.0,Dansas N,Excellent product. Very easy to prepare. So creamy and tasty...😄😄 Thank You.
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,4.0,Sithara R,"Good price, Exactly as described, Fast shipping & Arrived quickly. Thank you!"
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,5.0,Sahsee,this is a superb choice. highly recommended and I will definitely buy again 
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,2.0,Wayanaka K,"This includes less coffee, more milk powder. I personaly don't like it."
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,5.0,Pulathisi M,Arrived in good packaging. Haven’t tried it yet. 
Cappuccino Bellarom Coffee 200g Made in Italy,Coffee,3.0,Spencer F,it's ok product. maybe it's because I personal preference. too weak for me
Toscana Ceylon Coffee beans 1Kg,Coffee,5.0,Bagya F,I love this product and thanks for the seller... 
Toscana Ceylon Coffee beans 1Kg,Coffee,5.0,Mayuri R,same as expected and highly recommend
Toscana Ceylon Coffee beans 1Kg,Coffee,4.0,Sellaiah V,It is mixed with milk powder
Toscana Ceylon Coffee beans 1Kg,Coffee,4.0,Maheshi M,Very Good Product. Recommend.
Toscana Ceylon Coffee beans 1Kg,Coffee,1.0,Uditha M,not tasty at all..
Toscana Ceylon Coffee beans 1Kg,Coffee,4.0,Veronica K,Excellent coffee the best amongst the lankan coffees made by an old Trinitian!
Toscana Ceylon Coffee beans 1Kg,Coffee,1.0,Joseph N,"I order this coffee all the time and have been very happy with it. However this is the second bag in a row the is awful. I'm not sure but it seems way under roasted, like the color of saw dust NOT chocolate. Have you changed roasters? Should I try ordering again or will I be disappointed again?"
Toscana Ceylon Coffee beans 1Kg,Coffee,5.0,Haran S,Thanks guys. I have ordered this coffee multiple times now. Never disappointed. I love the taste of coffee in my country(Sri Lanka) . Keep up the good work. Highly recommended
Toscana Ceylon Coffee beans 1Kg,Coffee,3.0,Alberto O,"I asked for a medium roast but got an espresso roast... The beans are oily and I'm a bit worried about clogging the grinder. Overall, super earthy tones and is better as cold brew than espresso."
Toscana Ceylon Coffee beans 1Kg,Coffee,5.0,Delshan F,Best coffee in Sri Lanka. Fast delivery. Good shop!
Toscana Ceylon Coffee beans 1Kg,Coffee,5.0,Codi C,This is soo good 😍❤️ Best coffee ever!
Toscana Ceylon Coffee beans 1Kg,Coffee,5.0,Andrea F,i like it daraz
Toscana Ceylon Coffee beans 1Kg,Coffee,5.0,Vitaly T,Was skeptical at first but eventually tried it - this is one of the best locally produced coffee I've ever had. Will be trying out their other products as well.
Toscana Ceylon Coffee beans 1Kg,Coffee,4.0,Kader H,"I didn't try it yet, but it looks good quality~"
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,5.0,Thilina S,I found a good quality coffee like this in the Sri Lanka. If you looking for a good coffee and reasonable price. I strongly recommend you to have it.
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,4.0,Jero R,Tastes smooth.... Worth the money!
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,5.0,Hansu S,very tasty. I was able to buy it for under 1000 rupees. So I had a good deal happy about it. THANKS SELLER.
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,5.0,Sebastian S,excellent coffee should be in all supermarkets.
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,5.0,Maxwell,the coffee smelt really nice and it tastes goood happy about it being a Sri Lankan product with quality! definitely price worthy
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,5.0,Rev I,"3rd Pack already, Used to buy expensive Italian Brand But this is my Fav now, good stuff for mocha pot"
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,5.0,Sharu N,Top quality coffee for an affordable price. I’m usually it with a moka pot. Highly recommend.
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,5.0,Dilan S,"Finally found some real coffee in SL. I'll be buying this frequently. Great product, 10/10."
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,4.0,Jessica M,"I was hoping for an instant type of coffee but this is not, anyway taste is good "
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,5.0,Gracian M,"Best coffee in Sri Lanka, don’t bother buying any other "
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,4.0,Ru H,Good taste~ I will upload pictures later.
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,5.0,Gangananth N,"Great local coffee, will buy again"
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,4.0,Charusi F,Great coffee as always. Thanks 
LYBS Ceylon Espresso Dark Roast Fine Ground Coffee 200g,Coffee,5.0,Milan M,Great for my espresso maker
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,5.0,Supun W,I have made the 2nd order while ago. Product is worth the money.
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,5.0,Denis M,"Delivery was prompt, and the package arrived in excellent condition."
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,4.0,Valarie D,Delivery was a bit late but it was very kind of them to deliver on Sunday.....the coffee is fantastic.....Thank you
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,5.0,Yan S,Good Product. Recommend
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,1.0,Sampath D,"Poor Quality, armo is worst, when i was added this product on the card price was 600/- after the next day i was purchased actually i didn't noticed the price its abot 900/- 😢 guys don't buy this anymore"
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,1.0,Srima L,Tastes bad. Roasted too much. Good old Harishchandra coffee is way better than this.
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,3.0,Kumari L,"Doubt its soluble like instant, but looks tasty all the same"
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,4.0,Ananth S,relative to the price this coffee is above average
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,4.0,Gayan R,"Taste not bad, but it's not that much soluble"
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,5.0,Shiva S,hqvnt tried yet. Fast delivery
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,3.0,Disni M,"I think this is not a genuine product, the cover in the master pack and individual packs differed and there absolutely no aroma. Don’t recommend anyone buying it."
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,4.0,Sujeewa,"Good quality, well packed and quick delivery."
Roasted Ground Coffee Cafe Classic - Pure Soluble 250g Made In Italy By Italian Mart,Coffee,5.0,Alexcia A,Very good quality and fast delivery
Wijaya Coffee 50g,Coffee,5.0,Poojan H,good packaging. best quality products. speedy processing.
Wijaya Coffee 50g,Coffee,5.0,Buddhi J,Order Placed with other Dmart items on the “Rush Hour” 4pm-5pm and I got huge discounts on because I Collected lot of Daraz Vouchers before 11.11.2021. Also Got Free Delivery. Delivered items fast and safely. Big thanks to Daraz team and Wijaya Team. Wishing you both companies a lot of success.
Wijaya Coffee 50g,Coffee,5.0,Nilushi L,good product and well packed. fast delivery and recommended
Wijaya Coffee 50g,Coffee,4.0,Ilyas S,this item is not packaged inside i pay money
Wijaya Coffee 50g,Coffee,4.0,Gihan N,Superb coffee try it 
Wijaya Coffee 50g,Coffee,5.0,Chathuranga S,good and well packing. best product. worth for money. highly recommended... thank you darz for your services
Wijaya Coffee 50g,Coffee,5.0,Braian,Quick delivery...(within 24 Hours to Hambantota)Nice packing...Best price from authorized seller...Highly recommended ...thank you...
Wijaya Coffee 50g,Coffee,4.0,Vinoth R,"I am satisfied with the purchase, the package is well packed, the package arrived very quickly"
Wijaya Coffee 50g,Coffee,5.0,Kabilstan H,super fast delivery..thank you everyone and i'm happy about the product.❤️👍
Wijaya Coffee 50g,Coffee,5.0,NDP,excellent service.comes with sealed package within 2 days. recommended..
Wijaya Coffee 50g,Coffee,4.0,Vaishali N,Timely delivered the item. The delivery person was so supportive! 
Wijaya Coffee 50g,Coffee,5.0,Anuradha K,Good quality..... Reasonable Price.... Fast Shipping... Recommended....
Wijaya Coffee 50g,Coffee,5.0,Mohamed R,best of best products and fast delivery .. Thank you !!
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Suraj N,"Worth the price and neat packaging, Loved the items"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Antonio K,the products were well packed and got a good discount. these nescafe 50g boxes normally last more days than the bottles.
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Anushka S,the products were well packed and was in good quality. the shipping was done within 2 days for kandy so appreciate the fast delivery.
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Sonia R,Excellent taste which is the same from Nescafe Jar. Well packed. Expire dates are a way ahead so good o stock up even. Bought at a discounted price. Happy purchase ! 
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,1.0,Dinuka R,"Marked price is Rs.550.00, but they are selling here for Rs. 655. Even shows giving a discount from Rs.661. This is a scam and not good for business ethics. Product wise this is a original one. "
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Joshva N,Very fast delivery 🚚 package in good condition. 
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,3.0,Thimantha U,seller didn't pack the products properly. came with damaged box. Selling price was 20% expensive than the maximum retail price printed by the manufacturer. 
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Pradeep S,"fast delivery , expiration on next year, but cardboard boxes are damaged(believe this is a ship ping issue)"
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Usama C,Was delivered the next day. Good packaging. Product was good as well. Ordere through Daraz mart. 
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,2.0,Laknadee A,items has been damaged. not properly packed the item.
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Obana S,classic original taste thanks for the sachet type nescafe product will order again
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,1.0,Athambawa A,MRP 510 charged 655 
NESCAFE Classic Instant Coffee 50g Bag in Box,Coffee,5.0,Aarthi N,"Genuine products can prepare without a Nescafe machine. well packed, Thanks. "
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Pavan O,Good condition. Well packed. Expiry 5 months ahead. Recommend
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Suranee P,"This is the only brand of coffee I drink, and have been purchasing this coffee from this seller for sometime. Thank you Seller for ALWAYS sending me my order on time!"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Videos F,Great Coffee! It tastes amazing. Very quick delivery and was packed really well. Thank you so much.
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Shaki N,Its superb coffee ....real coffee.... thanks daraz for u fast delivery....
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,4.0,Nanra N,"Great product , received as expected , Fast delivery"
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Amanda ,Quality product. Excellent customer service. Thank you 😊 
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Rozane A,As shown received the same. Exp. in October 2022 so there is time to use it. Well packed and fast shipping.
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,3.0,PK,Good but delivery 7 days 
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Jeya J,Good product with discount thanks to seller thanks to daraz 
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Sasindu N,very nice aroma!! worth the price!
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,4.0,Saman W,Quality Product & Best Service
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Isuru K,Delivered on time I am very happy with the service and the product 😀
Bru Instant Coffee Sachet 2.2g (Pack of 5),Coffee,5.0,Yasith S,o my favorite coffee brand now🤗🤗🤗❤️❤️❤️👍👍👍👍
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,Nivethan N,Item received in good condition on time. The product is fresh and well packed.
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,Minass H,Good 👍🏻 very fresh ❤️
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,Sureshi R,"I bought a bunch of products from them. The packaging was meticulously done and I was really impressed about that. Although Delivery was a little disappointing, I believe there was nothing that could be done from seller's side to expedite the process. And I'm ought to give props to them for regularly checking with me whether I got the package and the quality of goods (Delivery time - 1 Week)"
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,4.0,Vikram Kumar,highly recommended
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,Buddhima U,The packing of the goods is exceptional. Delivered on time and the quality of the product met my expectations.
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,Moris,😋the quality was good 👍 and I bought three packets after tasting once
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,4.0,Dilki Bandara,"The almonds were good, but I’ve had fresher almonds than this."
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,4.0,Achini,Top quality and dress stuff as always. Highly recommended.
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,Sandini A,Almonds are fresh. Good quality product. Good packaging.
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,Jeeva C,Delivered on time. Well packed. Love this.
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,Packiyanathan K,Next day delivery and quality product
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,4.0,Eranga K,Good quality product as usual 
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,1.0,Reflective S,nuts are not crunchy.
Nuts & Co Californian Almonds Nuts 200G (Premium),Nut,5.0,M Salwathura ,tasty... Good quality...
"Mixed Nuts (Almond,Walnuts,Pistachio,Cashew, & Cranberry) 200g",Nut,5.0,DM,Received in good condition . recommend the seller . 
